Z,A,E,Theta,omega,cross_section,E_omega,cos_Theta,E_ela,E_inela
6,12,5.766,22.0,0.8513799999999999,7.202083333333333e-05,4.126884011602628,0.9271838545667872,1.7808231166596922,2.014432167400071
6,12,5.766,22.0,0.8421,5.412083333333333e-05,4.134676574125808,0.9271838545667872,1.7808231166596922,2.014432167400071
6,12,5.766,22.0,0.83304,5.5461666666666664e-05,4.142284399175387,0.9271838545667872,1.7808231166596922,2.014432167400071
6,12,5.766,22.0,0.8241799999999999,3.7534166666666664e-05,4.149724281067126,0.9271838545667872,1.7808231166596922,2.014432167400071
6,12,5.766,22.0,0.81548,3.8406666666666666e-05,4.157029808432609,0.9271838545667872,1.7808231166596922,2.014432167400071
6,12,5.766,22.0,0.80699,3.970333333333334e-05,4.164158995482369,0.9271838545667872,1.7808231166596922,2.014432167400071
6,12,5.766,22.0,0.79867,4.056166666666667e-05,4.171145430847979,0.9271838545667872,1.7808231166596922,2.014432167400071
6,12,5.766,22.0,0.7905,4.1616666666666664e-05,4.178005908845222,0.9271838545667872,1.7808231166596922,2.014432167400071
6,12,5.766,22.0,0.7747,4.956833333333334e-05,4.191273418313567,0.9271838545667872,1.7808231166596922,2.014432167400071
6,12,5.766,22.0,0.767,5.657e-05,4.197739229889915,0.9271838545667872,1.7808231166596922,2.014432167400071
6,12,5.766,22.0,0.75949,3.16775e-05,4.204045495466324,0.9271838545667872,1.7808231166596922,2.014432167400071
6,12,5.766,22.0,0.75212,3.4021666666666666e-05,4.210234200832256,0.9271838545667872,1.7808231166596922,2.014432167400071
6,12,5.766,22.0,0.7106899999999999,8.431666666666667e-05,4.245023625976148,0.9271838545667872,1.7808231166596922,2.014432167400071
6,12,5.766,22.0,0.70421,9.9375e-05,4.250464984289747,0.9271838545667872,1.7808231166596922,2.014432167400071
6,12,5.766,26.0,3.2448,3.5364166666666663,2.9425103148262703,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,3.1496,3.1015,3.0536189067552986,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,3.0601,2.6638333333333333,3.158074988453283,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,2.9756,2.291,3.2566955348608726,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,2.8953,1.9781666666666669,3.3504142316245353,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,2.8195,1.6537499999999998,3.438880946626856,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,2.7476,1.3870000000000002,3.5227959441026577,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,2.679,1.1629166666666666,3.602859488286807,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,2.614,0.9448333333333333,3.678721447061884,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,2.5521,0.7655333333333334,3.750965373956906,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,2.4928,0.6278666666666667,3.8201748225009347,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,2.4364,0.514725,3.885999660576535,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,2.3825,0.41279166666666667,3.9489067310069395,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,2.3308,0.34263333333333335,4.009246165909571,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,2.2814,0.27995833333333336,4.066901254578619,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,2.2341,0.228525,4.122105418425715,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,2.1886,0.18603333333333336,4.175208789568259,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,2.145,0.15023333333333333,4.2260946573004645,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,2.1031,0.11853333333333334,4.2749964430339356,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,2.0627,0.0921,4.322147568180287,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,2.0239,0.07079583333333334,4.3674313220337115,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.9866,0.054079999999999996,4.410964415300025,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.9505,0.040266666666666666,4.4530969800966345,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.9158,0.029726666666666665,4.493595595011946,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.8823,0.022595,4.5326936814575545,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.8499,0.016220000000000002,4.570507950139284,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.8187,0.012286666666666666,4.606921690351318,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.7885,0.009195833333333334,4.64216832350528,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.7592,0.006612166666666666,4.676364560306958,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.7309,0.0052,4.709393690050566,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.7035,0.004181416666666667,4.741372423441904,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.6769,0.003142833333333333,4.772417471186779,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.6512,0.0024766666666666665,4.802412122579385,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.6263,0.0017439999999999999,4.8314730883255335,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.602,0.0014659166666666666,4.859833789836825,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.5785,0.0011613333333333334,4.887260805701655,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.5557,0.0008001916666666667,4.913870846625842,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.5335,0.0006865500000000001,4.939780623315164,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.5119999999999998,0.000557125,4.9648734250638435,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.491,0.000416925,4.98938267328348,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.4706,0.0003349916666666667,5.013191657268274,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.4508,0.0002746583333333333,5.036300377018222,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.4315,0.00029148333333333336,5.058825543239128,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.4127,0.0002001166666666667,5.0807671559309835,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.3944,0.00014211666666666666,5.102125215093826,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.3766,0.00011593333333333334,5.122899720727605,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.3592,0.00014515,5.1432073835381615,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.3422,7.107833333333333e-05,5.163048203525487,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.3257,4.2386666666666665e-05,5.182305469983779,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.3095,5.9781666666666664e-05,5.201212604324638,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.2938,3.888666666666667e-05,5.219536185136463,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.2784,1.717e-05,5.23750963383086,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.2634,1.1631666666666666e-05,5.255016239702033,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.2488,1.1995000000000001e-05,5.272056002749968,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.2344,3.684e-05,5.2888623443863,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.2204,1.2606666666666667e-05,5.3052018431993835,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.1934,1.3028333333333334e-05,5.336713733767505,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,26.0,1.1306,9.805833333333334e-06,5.4100080570147995,0.8987940462991668,2.2091245944850297,2.4176268294944054
6,12,5.766,32.0,3.6288,1.1260833333333333,3.7450355537712188,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,3.5492,0.9346666666666666,3.8845193784390926,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,3.4727,0.7775083333333334,4.018571044106087,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,3.3997,0.632975,4.1464896270301494,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,3.3297,0.5238666666666667,4.269151281888835,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,3.2623,0.42615000000000003,4.387256932424194,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,3.1978,0.33748333333333336,4.500280885829705,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,3.1358,0.26738333333333336,4.60892406584739,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,3.076,0.20850833333333332,4.713712165283816,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,3.0185,0.16201666666666667,4.814469953203453,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.9632,0.12644166666666667,4.911372660541815,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.9097,0.0983,5.005121211040958,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.8583,0.07796583333333333,5.095189911894327,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.8087,0.05959333333333333,5.182104455908492,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.7606,0.045638333333333336,5.266390535889955,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.7142,0.0349425,5.3476976899677195,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.6694,0.02594166666666667,5.426201149077275,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.6259,0.019369166666666666,5.50242660602517,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.584,0.014092499999999992,5.575848368004873,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.5433,0.01014,5.647167358758416,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.5038,0.006899583333333333,5.716383578285817,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.4657,0.005154333333333333,5.783146564716053,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.4286,0.003804,5.848157241791151,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.3926,0.0025605833333333335,5.911240378575625,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.3577,0.0020334166666666664,5.972395975069448,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.3238,0.0013668333333333334,6.031799262208158,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.2908,0.0010015,6.089625470927253,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.2588,0.0007601333333333333,6.145699370291225,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.2277,0.0005276,6.20019619123559,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.1973,0.00036468333333333335,6.253466395631362,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.1679,0.0002570916666666667,6.304984290672009,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.1392,0.0002476,6.35527556916407,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.1112,0.00014943333333333332,6.404340231107543,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.084,0.00010264166666666668,6.452003045566915,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.0574,0.00010276666666666667,6.498614474413217,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.0315,8.021666666666666e-05,6.543999286710936,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,2.0063,9.245833333333334e-05,6.588157482460054,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,1.9817,4.431833333333333e-05,6.6312642925961125,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,1.9577,3.5008333333333335e-05,6.673319717119087,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,1.9342,2.49625e-05,6.714498986964512,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,1.9114,1.12275e-05,6.75445164026134,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,1.889,8.365833333333334e-06,6.793703369816119,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,1.8672,9.9e-06,6.831903713757823,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,1.825,7.214583333333334e-06,6.905851168544059,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,32.0,1.8046,9.310833333333334e-06,6.9415982793885895,0.848048096156426,2.782309417970738,2.9572118488978782
6,12,5.766,40.0,4.7252,1.5216666666666667,2.8080528816155805,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,4.6372,1.3495000000000006,3.045474724027354,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,4.5524,1.157,3.2742630448968804,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,4.4704,1.0015833333333333,3.495497034416939,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,4.3916,0.8595833333333333,3.708097502394743,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,4.3155,0.7150833333333333,3.913413436571286,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,4.2417,0.60295,4.112524027139344,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,4.1707,0.49970833333333337,4.30408028635793,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,4.1019,0.40924166666666667,4.489700999516227,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,4.0353,0.33319166666666666,4.669386166614228,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.9709,0.2680166666666667,4.843135787651926,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.9086,0.21263333333333334,5.011219660177531,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.848,0.16727499999999998,5.174716974383827,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.7894,0.13194166666666665,5.332818337626209,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.7326,0.10239999999999999,5.486063345001076,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.6773,0.07740999999999999,5.635261389153021,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.6238,0.05777833333333333,5.7796030774374465,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.5718,0.04316,5.919897802498953,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.5211,0.03263166666666666,6.056685159433913,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.472,0.02430416666666667,6.1891557555977545,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.4243,0.017706666666666666,6.317849186086859,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.3777,0.013068333333333333,6.4435748435458216,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.3324,0.009004166666666666,6.565793132878245,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.2884,0.00642825,6.684504054084128,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.2454,0.0045725,6.800516999808066,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.2037,0.00321575,6.91302257740546,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.1630000000000003,0.0022148333333333334,7.0228301795209,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.1232,0.0015655,7.130209603702593,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.0845,0.0010907499999999917,7.234621254854138,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.0467,0.0006999416666666667,7.336604728071917,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,3.0098,0.000456225,7.43616002335594,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,2.9738,0.00031871666666666667,7.5332871407062125,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,2.9387,0.00018545833333333335,7.627986080122726,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,2.9044,0.0001677666666666667,7.720526639153675,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,2.8709,0.0001068,7.810908817799069,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,2.8381,8.730000000000001e-05,7.899402413607097,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,2.8061,4.4596666666666666e-05,7.985737629029557,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,2.7748,4.286166666666666e-05,8.070184261614648,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,2.7442,1.4807499999999998e-05,8.152742311362378,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,2.7142,1.6540833333333333e-05,8.233681575820942,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,2.6849,1.5465833333333334e-05,8.312732257442129,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,40.0,2.6282,6.441000000000001e-06,8.465707467268803,0.7660444431189782,3.3987621003393853,3.537528387208148
6,12,5.766,50.0,4.9731,0.7261916666666667,3.2662510777516864,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,4.9089,0.6324166666666665,3.530714842654774,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,4.8462,0.5316500000000001,3.788999547630226,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,4.7852,0.4523166666666667,4.040281318021009,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,4.7257,0.3761916666666667,4.2853840284841525,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,4.6675,0.30516666666666664,4.525131553676669,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,4.6109,0.24894166666666664,4.758288081613028,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,4.5556,0.20044166666666666,4.986089424278777,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,4.5015,0.1591,5.208947519002404,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,4.4488,0.12630833333333333,5.426038491126906,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,4.3973,0.0958,5.63818621530929,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,4.3469,0.07475583333333334,5.845802628878072,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,4.2978,0.05776,6.048063857176224,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,4.2497,0.04466833333333333,6.24620571218929,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,4.2026,0.032668333333333334,6.440228193917253,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,4.1566,0.0234225,6.629719365031615,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,4.1117,0.016580833333333333,6.81467922553237,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,4.0675,0.012658333333333334,6.996755524733565,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,4.0245,0.00895,7.173888575992642,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,3.9823,0.00620625,7.347726128623643,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,3.9409,0.004406916666666667,7.518268182626569,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,3.9005,0.0030389166666666668,7.684690863344395,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,3.8609,0.0020579166666666667,7.847818045434149,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,3.8219,0.001309,8.00847360355285,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,3.7839,0.0008490833333333333,8.165009788386453,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,3.7466,0.0006673916666666667,8.318662411920496,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,3.7099,0.00042335833333333336,8.46984341148347,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,3.6741,0.00035518333333333334,8.617316975089867,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,3.6389,0.00022245,8.762318914725205,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,3.6043,0.00014575833333333333,8.904849230389486,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,3.5704,7.331416666666667e-05,9.044495984754203,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,3.5372,5.026333333333334e-05,9.18125917781935,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,3.5045,5.103166666666667e-05,9.315962684241947,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,3.4725,2.50725e-05,9.447782629364985,0.6427876096865394,3.9596988842013183,4.065583340867978
6,12,5.766,50.0,3.4410000000000003,7.2014999999999996e-06,9.577542887845473,0.6427876096865394,3.9596988842013183,4.065583340867978
8,16,0.7,32.0,0.0131,693.75,0.14612606785021154,0.848048096156426,0.07118639113704384,0.3748135337022998
8,16,0.7,32.0,0.0639,2453.75,0.13531924844885657,0.848048096156426,0.07118639113704384,0.3748135337022998
8,16,0.7,32.0,0.1132,3278.75,0.12483152804557304,0.848048096156426,0.07118639113704384,0.3748135337022998
8,16,0.7,32.0,0.1632,1393.75,0.11419489477652281,0.848048096156426,0.07118639113704384,0.3748135337022998
8,16,0.7,32.0,0.2127,944.375,0.10366462784016305,0.848048096156426,0.07118639113704384,0.3748135337022998
8,16,0.7,32.0,0.2634,796.875,0.0928790817053462,0.848048096156426,0.07118639113704384,0.3748135337022998
8,16,0.7,32.0,0.3127,995.625,0.08239136130206273,0.848048096156426,0.07118639113704384,0.3748135337022998
8,16,0.7,32.0,0.3617,1003.125,0.07196746069839344,0.848048096156426,0.07118639113704384,0.3748135337022998
8,16,0.7,32.0,0.4136,1076.875,0.06092663536511947,0.848048096156426,0.07118639113704384,0.3748135337022998
8,16,0.7,32.0,0.4609,944.375,0.050864380292598044,0.848048096156426,0.07118639113704384,0.3748135337022998
8,16,0.737,37.1,0.005,71.579625,0.21840046348330083,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.015,129.5353125,0.2154168505941845,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.025,268.3902500000001,0.2124332377050685,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.045,668.458125,0.20646601192683628,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.055,851.361875,0.20348239903772009,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.065,979.121875,0.20049878614860397,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.085,1474.45875,0.1945315603703717,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.095,1638.041875,0.19154794748125542,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.105,1710.33,0.18856433459213945,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.115,1672.906875,0.18558072170302325,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.125,1718.973125,0.18259710881390712,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.135,1790.219375,0.1796134959247911,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.145,1458.76625,0.1766298830356748,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.165,1284.106875,0.17066265725744262,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.175,1012.7625,0.1676790443683265,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.195,743.345,0.16171181859009418,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.205,615.3506875,0.15872820570097823,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.215,611.271625,0.1557445928118619,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.225,605.3111875,0.15276097992274576,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.235,591.6168125,0.14977736703362973,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.245,471.9100625,0.14679375414451368,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.255,543.701375,0.14381014125539748,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.265,567.6495,0.14082652836628137,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.275,521.7058125,0.13784291547716526,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.285,658.463125,0.134859302588049,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.295,611.106375,0.13187568969893296,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.305,722.134375,0.12889207680981687,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.315,681.380625,0.12590846392070065,0.7975839288252287,0.10098376108781462,0.39267099141660516
8,16,0.737,37.1,0.325,659.070625,0.12292485103158458,0.7975839288252287,0.10098376108781462,0.39267099141660516
