Z,A,E,Theta,omega,E_omega,cos_Theta,E_ela,E_inela
20,40,0.32,140.0,0.1925,0.1441092265585086,-0.7660444431189779,0.12018504923132459,0.331239590980738
20,40,0.32,140.0,0.1975,0.13845788434052786,-0.7660444431189779,0.12018504923132459,0.331239590980738
20,40,0.32,140.0,0.2025,0.13280654212254717,-0.7660444431189779,0.12018504923132459,0.331239590980738
20,40,0.32,140.0,0.2075,0.12715519990456645,-0.7660444431189779,0.12018504923132459,0.331239590980738
20,40,0.32,140.0,0.2125,0.12150385768658571,-0.7660444431189779,0.12018504923132459,0.331239590980738
20,40,0.32,140.0,0.2175,0.11585251546860498,-0.7660444431189779,0.12018504923132459,0.331239590980738
20,40,0.32,140.0,0.2225,0.11020117325062423,-0.7660444431189779,0.12018504923132459,0.331239590980738
20,40,0.32,140.0,0.2275,0.10454983103264348,-0.7660444431189779,0.12018504923132459,0.331239590980738
20,40,0.32,140.0,0.2325,0.09889848881466276,-0.7660444431189779,0.12018504923132459,0.331239590980738
20,40,0.32,140.0,0.2375,0.09324714659668204,-0.7660444431189779,0.12018504923132459,0.331239590980738
20,40,0.327,140.0,0.0084,0.36798079076382,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.0185,0.35631536079924186,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.0287,0.3445344315280839,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.0388,0.3328690015635057,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.049,0.32108807229234765,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.0592,0.3093071430211896,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.0694,0.29752621375003147,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.0796,0.28574528447887343,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.0899,0.2738488559011354,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.1001,0.26206792662997724,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.1104,0.2501714980522392,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.1206,0.23839056878108114,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.1309,0.22649414020334308,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.1412,0.214597711625605,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.1515,0.20270128304786694,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.1618,0.1908048544701289,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.1721,0.1789084258923908,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.1824,0.16701199731465274,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.1927,0.1551155687369147,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.203,0.14321914015917664,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.2133,0.1313227115814386,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.2236,0.11942628300370053,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.2339,0.10752985442596247,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.2442,0.09563342584822442,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.327,140.0,0.2545,0.08373699727048636,-0.7660444431189779,0.1244779725628083,0.3338126675896303
20,40,0.34,60.0,0.0025,0.11474999999999998,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.0075,0.11305,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.0125,0.11134999999999999,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.0175,0.10965,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.0225,0.10794999999999999,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.0275,0.10625,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.0325,0.10454999999999999,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.0375,0.10285,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.0425,0.10115,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.0475,0.09944999999999998,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.0525,0.09774999999999998,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.0575,0.09605000000000002,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.0625,0.09434999999999999,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.0675,0.09265000000000001,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.0725,0.09094999999999999,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.0775,0.08925000000000001,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.0825,0.08755,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.0875,0.08585000000000001,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.0925,0.08415000000000002,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.0975,0.08245000000000002,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1025,0.08075,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1075,0.07905,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1125,0.07735,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1175,0.07565,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1225,0.07395,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1275,0.07225000000000002,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1325,0.07055,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1375,0.06885000000000001,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1425,0.06715,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1475,0.06545000000000001,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1525,0.06375,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1575,0.062049999999999994,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1625,0.06035,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1675,0.058649999999999994,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1725,0.056950000000000014,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1775,0.05525000000000001,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1825,0.053550000000000014,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1875,0.05184999999999998,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1925,0.050149999999999986,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.1975,0.04845000000000001,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.2025,0.04675,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.2075,0.045050000000000014,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.34,60.0,0.2125,0.043350000000000014,0.5000000000000001,0.05209225195345945,0.338306425011491
20,40,0.347,90.0,0.0056,0.23693159999999994,6.123233995736766e-17,0.09358915566195386,0.34042738444079995
20,40,0.347,90.0,0.04,0.213058,6.123233995736766e-17,0.09358915566195386,0.34042738444079995
20,40,0.347,90.0,0.0716,0.19112759999999998,6.123233995736766e-17,0.09358915566195386,0.34042738444079995
20,40,0.347,90.0,0.1003,0.1712098,6.123233995736766e-17,0.09358915566195386,0.34042738444079995
20,40,0.347,90.0,0.126,0.15337399999999998,6.123233995736766e-17,0.09358915566195386,0.34042738444079995
20,40,0.347,90.0,0.1486,0.13768959999999997,6.123233995736766e-17,0.09358915566195386,0.34042738444079995
20,40,0.347,90.0,0.1692,0.1233932,6.123233995736766e-17,0.09358915566195386,0.34042738444079995
20,40,0.347,90.0,0.1878,0.1104848,6.123233995736766e-17,0.09358915566195386,0.34042738444079995
20,40,0.347,90.0,0.2053,0.09833979999999998,6.123233995736766e-17,0.09358915566195386,0.34042738444079995
20,40,0.347,90.0,0.2208,0.08758279999999997,6.123233995736766e-17,0.09358915566195386,0.34042738444079995
20,40,0.347,90.0,0.2342,0.07828319999999997,6.123233995736766e-17,0.09358915566195386,0.34042738444079995
20,40,0.348,45.5,0.0167,0.06896577747327173,0.7009092642998509,0.03470604162947839,0.3389973000468241
20,40,0.348,45.5,0.0704,0.05778720140833153,0.7009092642998509,0.03470604162947839,0.3389973000468241
20,40,0.348,45.5,0.079,0.0559969639007247,0.7009092642998509,0.03470604162947839,0.3389973000468241
20,40,0.348,45.5,0.0914,0.053415691215338144,0.7009092642998509,0.03470604162947839,0.3389973000468241
20,40,0.348,45.5,0.1038,0.05083441852995157,0.7009092642998509,0.03470604162947839,0.3389973000468241
20,40,0.348,45.5,0.1255,0.04631719133052508,0.7009092642998509,0.03470604162947839,0.3389973000468241
20,40,0.348,45.5,0.1461,0.04202894799835062,0.7009092642998509,0.03470604162947839,0.3389973000468241
20,40,0.36,90.0,0.0075,0.2538,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.0125,0.2501999999999999,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.0175,0.24659999999999996,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.0225,0.24299999999999994,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.0275,0.23939999999999995,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.0325,0.23579999999999995,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.0375,0.2322,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.0425,0.22859999999999994,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.0475,0.225,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.0525,0.2214,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.0575,0.2178,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.0625,0.2142,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.0675,0.21059999999999998,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.0725,0.207,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.0775,0.20339999999999997,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.0825,0.19979999999999998,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.0875,0.19619999999999996,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.0925,0.1926,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.0975,0.18899999999999997,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1025,0.1854,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1075,0.18180000000000002,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1125,0.1782,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1175,0.1746,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1225,0.17099999999999999,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1275,0.1674,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1325,0.1638,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1375,0.16019999999999995,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1425,0.1566,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1475,0.153,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1525,0.14939999999999998,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1575,0.14579999999999999,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1625,0.1422,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1675,0.13859999999999997,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1725,0.135,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1775,0.13139999999999996,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1825,0.12780000000000002,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1875,0.12419999999999998,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1925,0.1206,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.1975,0.11699999999999998,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.2025,0.11339999999999999,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.2075,0.10980000000000001,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.2125,0.1062,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.2175,0.1026,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.2225,0.09899999999999998,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.2275,0.09539999999999998,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.2325,0.09179999999999999,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.2375,0.0882,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.2425,0.08459999999999998,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.2475,0.081,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.2525,0.07739999999999998,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,90.0,0.2575,0.07379999999999999,6.123233995736766e-17,0.09972529375100993,0.34409432350700614
20,40,0.36,140.0,0.0225,0.4291487996779116,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.0275,0.4227910396826832,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.0325,0.416433279687455,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.0375,0.4100755196922267,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.0425,0.4037177596969983,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.0475,0.39735999970177,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.0525,0.3910022397065417,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.0575,0.3846444797113134,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.0625,0.3782867197160851,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.0675,0.37192895972085677,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.0725,0.3655711997256284,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.0775,0.35921343973040004,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.0825,0.35285567973517173,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.0875,0.3464979197399434,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.0925,0.3401401597447151,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.0975,0.3337823997494868,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1025,0.3274246397542585,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1075,0.3210668797590302,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1125,0.3147091197638019,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1175,0.30835135976857353,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1225,0.30199359977334517,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1275,0.2956358397781169,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1325,0.28927807978288855,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1375,0.2829203197876602,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1425,0.27656255979243194,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1475,0.27020479979720363,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1525,0.26384703980197527,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1575,0.25748927980674696,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1625,0.2511315198115186,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1675,0.2447737598162903,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1725,0.23841599982106204,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1775,0.23205823982583368,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1825,0.22570047983060537,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1875,0.219342719835377,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1925,0.2129849598401487,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.1975,0.2066271998449204,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.2025,0.20026943984969203,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.2075,0.19391167985446378,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.2125,0.18755391985923542,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.2175,0.1811961598640071,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.2225,0.17483839986877878,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.2275,0.16848063987355047,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.2325,0.16212287987832216,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.2375,0.15576511988309386,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.2425,0.14940735988786552,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.2475,0.1430495998926372,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.2525,0.13669183989740885,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.2575,0.13033407990218054,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.2625,0.12397631990695224,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.2675,0.11761855991172389,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.2725,0.11126079991649558,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.36,140.0,0.2775,0.10490303992126725,-0.7660444431189779,0.14528831120118785,0.3468787301289615
20,40,0.3670000000000001,140.0,0.0272,0.4404747959005226,-0.7660444431189779,0.14981767016490974,0.3498384535007694
20,40,0.3670000000000001,140.0,0.0475,0.4141603804891611,-0.7660444431189779,0.14981767016490974,0.3498384535007694
20,40,0.3670000000000001,140.0,0.0679,0.38771633741567474,-0.7660444431189779,0.14981767016490974,0.3498384535007694
20,40,0.3670000000000001,140.0,0.0883,0.36127229434218844,-0.7660444431189779,0.14981767016490974,0.3498384535007694
20,40,0.3670000000000001,140.0,0.1087,0.33482825126870214,-0.7660444431189779,0.14981767016490974,0.3498384535007694
20,40,0.3670000000000001,140.0,0.1293,0.3081249528709659,-0.7660444431189779,0.14981767016490974,0.3498384535007694
20,40,0.3670000000000001,140.0,0.1498,0.28155128213535463,-0.7660444431189779,0.14981767016490974,0.3498384535007694
20,40,0.3670000000000001,140.0,0.1607,0.267421866963737,-0.7660444431189779,0.14981767016490974,0.3498384535007694
20,40,0.3670000000000001,140.0,0.1704,0.25484798373761847,-0.7660444431189779,0.14981767016490974,0.3498384535007694
20,40,0.3670000000000001,140.0,0.1811,0.24097782389025058,-0.7660444431189779,0.14981767016490974,0.3498384535007694
20,40,0.3670000000000001,140.0,0.191,0.22814468533988225,-0.7660444431189779,0.14981767016490974,0.3498384535007694
20,40,0.3670000000000001,140.0,0.2015,0.21453378081676427,-0.7660444431189779,0.14981767016490974,0.3498384535007694
20,40,0.3670000000000001,140.0,0.2322,0.17473808854440984,-0.7660444431189779,0.14981767016490974,0.3498384535007694
20,40,0.3670000000000001,140.0,0.2528,0.14803479014667364,-0.7660444431189779,0.14981767016490974,0.3498384535007694
20,40,0.3670000000000001,140.0,0.2734,0.12133149174893745,-0.7660444431189779,0.14981767016490974,0.3498384535007694
20,40,0.3670000000000001,140.0,0.2837,0.10797984255006932,-0.7660444431189779,0.14981767016490974,0.3498384535007694
20,40,0.3670000000000001,140.0,0.294,0.09462819335120129,-0.7660444431189779,0.14981767016490974,0.3498384535007694
20,40,0.3720000000000001,90.0,0.0086,0.27036960000000015,6.123233995736766e-17,0.1055101900775407,0.3476434044694527
20,40,0.3720000000000001,90.0,0.0421,0.24544560000000012,6.123233995736766e-17,0.1055101900775407,0.3476434044694527
20,40,0.3720000000000001,90.0,0.0727,0.22267920000000016,6.123233995736766e-17,0.1055101900775407,0.3476434044694527
20,40,0.3720000000000001,90.0,0.1033,0.19991280000000017,6.123233995736766e-17,0.1055101900775407,0.3476434044694527
20,40,0.3720000000000001,90.0,0.1341,0.17699760000000017,6.123233995736766e-17,0.1055101900775407,0.3476434044694527
20,40,0.3720000000000001,90.0,0.1444,0.16933440000000016,6.123233995736766e-17,0.1055101900775407,0.3476434044694527
20,40,0.3720000000000001,90.0,0.1546,0.16174560000000013,6.123233995736766e-17,0.1055101900775407,0.3476434044694527
20,40,0.3720000000000001,90.0,0.1752,0.14641920000000014,6.123233995736766e-17,0.1055101900775407,0.3476434044694527
20,40,0.3720000000000001,90.0,0.1958,0.13109280000000012,6.123233995736766e-17,0.1055101900775407,0.3476434044694527
20,40,0.3720000000000001,90.0,0.2164,0.11576640000000013,6.123233995736766e-17,0.1055101900775407,0.3476434044694527
20,40,0.3720000000000001,90.0,0.237,0.10044000000000011,6.123233995736766e-17,0.1055101900775407,0.3476434044694527
20,40,0.3720000000000001,90.0,0.2576,0.08511360000000011,6.123233995736766e-17,0.1055101900775407,0.3476434044694527
20,40,0.4,60.0,0.0075,0.15699999999999997,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.0125,0.15499999999999997,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.0175,0.15299999999999994,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.0225,0.15099999999999997,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.0275,0.14900000000000002,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.0325,0.14700000000000002,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.0375,0.14500000000000005,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.0425,0.143,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.0475,0.14100000000000001,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.0525,0.139,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.0575,0.13699999999999998,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.0625,0.13499999999999998,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.0675,0.133,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.0725,0.131,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.0775,0.12900000000000003,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.0825,0.12699999999999997,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.0875,0.125,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.0925,0.12300000000000001,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.0975,0.12100000000000002,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.1025,0.119,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.1075,0.117,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.1125,0.11499999999999999,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.1175,0.11300000000000002,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.1225,0.11099999999999999,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.1275,0.10900000000000001,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.1325,0.10699999999999998,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.1375,0.105,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.1425,0.10300000000000001,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.1475,0.10099999999999998,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.1525,0.099,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.1575,0.09699999999999999,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.1625,0.09499999999999997,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.1675,0.093,0.5000000000000001,0.07020191826741666,0.3488812973314496
